course_no,course_name,dept_code,dept_name,completion_type_code,completion_type,first_year,first_term,latest_year,latest_term,section_count
CUL6104,수사학으로읽는미디어와대중문화,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL6107,영성과음악,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7009,인문학과예술이본인간,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7011,문화비즈니스와리더십,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7016,영화의역사,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7041,한양글로벌인재특강,H0002256,서울 대학,711,핵심교양,2024,1,2024,2,2
CUL7042,두문화의인간학,H0002256,서울 대학,711,핵심교양,2024,1,2025,1,2
CUL7043,기술시대의인간과윤리,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7045,문학과역사적상상력,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7046,채움과비움:나이듦의인문학적이해,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7047,옛소설과현대와의대화,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,8
CUL7048,하루키와함께읽는고전,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,12
CUL7100,"위기의시민정치:혐오,갈등,양극화",H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7101,영화속인간발달,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7102,회사경영과주식거래의법적이해,H0002256,서울 대학,711,핵심교양,2026,2,2026,2,1
CUL7103,금융상품과조세의이해,H0002256,서울 대학,711,핵심교양,2024,2,2026,1,3
CUL7105,전쟁과국가안보,H0002256,서울 대학,711,핵심교양,2026,1,2026,2,2
CUL7106,글로벌지속가능소비와시장,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
CUL7107,일의세계와노동법,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7108,예술을통한마음챙김이해하기,H0002256,서울 대학,711,핵심교양,2024,1,2024,1,1
CUL7109,노자와장자의인생수업,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,4
CUL7110,블랜디드온스테이지-뮤지컬제작프로젝트,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
CUL7113,ESG평가방법론,H0002256,서울 대학,132,타전공(일반)선택,2024,1,2026,2,5
CUL7114,글로벌지속가능성마케팅,H0002256,서울 대학,132,타전공(일반)선택,2025,1,2026,2,4
CUL7116,Challenging Narratives: Rethinking the Stories We’re Told,H0002256,서울 대학,132,타전공(일반)선택,2024,1,2026,2,6
CUL7117,글로벌혁신캡스톤디자인,H0002256,서울 대학,132,타전공(일반)선택,2024,2,2024,2,1
CUL7118,관광혁신개발실습캡스톤디자인,H0002256,서울 대학,132,타전공(일반)선택,2024,2,2024,2,1
CUL7119,강화학습및생성형AI를활용한IoT기술의이해,H0002256,서울 대학,132,타전공(일반)선택,2024,1,2025,1,2
CUL7120,데이터드리븐경험디자인,H0002256,서울 대학,132,타전공(일반)선택,2024,1,2024,1,1
CUL7121,디자인씽킹기반의사회문제해결캡스톤디자인,H0002256,서울 대학,132,타전공(일반)선택,2024,2,2024,2,1
D-C1012,영화편집,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C1016,초급영화제작워크숍,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C1022,스토리텔링의기초,H0003589,연극영화학과,727,전공기초(필수),2024,1,2026,1,6
D-C1023,영화학입문,H0003589,연극영화학과,727,전공기초(필수),2024,1,2026,1,5
D-C1024,예술철학과사상사,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C1025,디자인실습,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C1026,배우와연출을위한연출실습1,H0003589,연극영화학과,727,전공기초(필수),2024,1,2026,1,6
D-C1027,액팅테크닉1,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C1028,희곡개론,H0003589,연극영화학과,727,전공기초(필수),2024,1,2026,1,6
D-C1029,공연개론,H0003589,연극영화학과,727,전공기초(필수),2024,2,2026,2,6
D-C1030,무대제작실습,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C1031,배우와연출을위한연출실습2,H0003589,연극영화학과,727,전공기초(필수),2024,2,2026,2,6
D-C1032,상상과표현기법1,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,6
D-C1033,4차산업기술과창의적예술공간,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C1034,뉴미디어랩,H0003589,연극영화학과,727,전공기초(필수),2024,1,2026,1,6
D-C1035,영화제작의기초,H0003589,연극영화학과,727,전공기초(필수),2024,2,2026,2,6
D-C1036,인터미디어스테이지콘텐츠개발랩,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C2028,작품분석,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
D-C2031,영화촬영실습,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C2041,연극제작실습1,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C2042,연극제작실습2,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C2075,시나리오창작,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C2082,다큐멘터리영화역사,H0003589,연극영화학과,727,전공기초(필수),2024,2,2026,2,6
D-C2083,영화연기와연출,H0003589,연극영화학과,722,전공심화,2024,1,2026,1,3
D-C2086,대본창작1,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C2087,액팅테크닉2,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C2088,연출과디자인세미나1,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C2089,이미지미학,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C2091,연출과디자인세미나2,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,6
D-C2092,상상과표현기법2,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,6
D-C2093,뮤지컬액팅테크닉1,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C2094,연극사세미나,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C2095,세계영화역사,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C2096,한국영화역사,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C2096,한국영화역사,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,2,2024,2,1
D-C2097,논픽션영상제작워크숍,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C2098,융합공연스튜디오,H0003589,연극영화학과,721,전공핵심,2024,2,2026,1,3
D-C3050,중급영화제작워크숍1,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C3051,중급영화제작워크숍2,H0003589,연극영화학과,722,전공심화,2025,2,2026,2,2
D-C3078,영화분석과비평이론,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C3081,문화이론연구,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C3082,영화감독연구,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C3086,공동창작1,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,6
D-C3087,액팅테크닉3,H0003589,연극영화학과,722,전공심화,2024,1,2026,1,6
D-C3088,연출과디자인세미나3,H0003589,연극영화학과,722,전공심화,2024,1,2026,1,3
D-C3089,공동창작2,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,6
D-C3090,연출과디자인세미나4,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,6
D-C3091,상상과표현기법3,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,6
D-C3095,뮤지컬액팅테크닉2,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C3096,영화와예술의상호매체성,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C3097,장편시나리오의이해,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C3098,뉴미디어콘텐츠액팅&디렉팅실습,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
D-C4077,현대사회의쟁점과영화창작,H0003589,연극영화학과,722,전공심화,2024,1,2026,1,3
D-C4080,액팅테크닉4,H0003589,연극영화학과,722,전공심화,2024,1,2026,1,3
D-C4081,연출과디자인세미나5,H0003589,연극영화학과,722,전공심화,2024,1,2026,1,3
D-C4082,고급영화제작워크숍1,H0003589,연극영화학과,722,전공심화,2024,1,2026,1,3
D-C4083,연출과디자인세미나6,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C4084,캡스톤디자인(창작희곡콘텐츠개발),H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C4085,고급영화제작워크숍2,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,4
D-C4087,뮤지컬액팅테크닉3,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C4088,영상미디어산업연구,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C4089,뉴미디어융합공연제작실습,H0003589,연극영화학과,721,전공핵심,2024,1,2026,1,3
D-C4090,뉴미디어와이머시브씨어터,H0003589,연극영화학과,721,전공핵심,2024,1,2026,2,3
D-C4091,블랜디드온씨어터,H0003589,연극영화학과,722,전공심화,2024,2,2026,2,3
D-C4092,인공지능융합공연창작,H0003589,연극영화학과,721,전공핵심,2024,2,2026,2,3
DAN1001,한국무용1,H0003590,무용학과,727,전공기초(필수),2024,1,2026,1,3
DAN1002,한국무용2,H0003590,무용학과,727,전공기초(필수),2024,2,2026,2,3
DAN1003,현대무용1,H0003590,무용학과,727,전공기초(필수),2024,1,2026,1,3
DAN1004,현대무용2,H0003590,무용학과,727,전공기초(필수),2024,2,2026,2,3
DAN1008,무용즉흥,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN1037,필라테스,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,29
DAN1048,무용필라테스,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN1052,춤과이미지,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN1061,한국춤의역사,H0003590,무용학과,727,전공기초(필수),2024,2,2026,2,3
DAN1062,무용음악실습과편집,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN1063,전공레파토리1,H0003590,무용학과,722,전공심화,2024,1,2026,1,8
DAN1064,춤교육의이론과실제,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN1065,전공레파토리2.정기공연,H0003590,무용학과,722,전공심화,2024,2,2026,2,9
DAN2001,한국무용3,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN2002,한국무용4,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN2003,현대무용3,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN2004,현대무용4,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN2005,발레1,H0003590,무용학과,727,전공기초(필수),2024,1,2026,1,3
DAN2006,발레2,H0003590,무용학과,727,전공기초(필수),2024,2,2026,2,3
DAN2007,무용개론,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN2015,서양무용사,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN2019,무용심리,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN2020,동작분석및표현,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN2028,예술의이해,H0003590,무용학과,727,전공기초(필수),2024,2,2026,2,3
DAN2052,무용교육현장리서치,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN2058,춤과미디어,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN2059,전공레파토리3.창작발표회,H0003590,무용학과,722,전공심화,2024,1,2026,1,9
DAN2060,전공레파토리4.정기공연,H0003590,무용학과,722,전공심화,2024,2,2026,2,9
DAN2063,문화예술활성화연구,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN2064,사회문화예술교육개발연구,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN2065,무용교육과정연구,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN3005,발레3,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN3006,발레4,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN3028,무용전공실기1,H0003590,무용학과,727,전공기초(필수),2024,1,2026,1,9
DAN3029,무용전공실기2,H0003590,무용학과,727,전공기초(필수),2024,2,2026,2,9
DAN3058,무용전공실기5,H0003590,무용학과,721,전공핵심,2024,1,2026,1,11
DAN3059,무용전공실기6,H0003590,무용학과,721,전공핵심,2024,2,2026,2,9
DAN3070,실기워크샵,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN3071,스테이지디자인,H0003590,무용학과,722,전공심화,2024,1,2026,1,3
DAN3074,무용교수워크샵,H0003590,무용학과,722,전공심화,2024,1,2026,1,3
DAN3076,무용공연프로젝트,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN3077,무용작품해설,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN3079,사회무용교육방법론,H0003590,무용학과,722,전공심화,2024,1,2026,1,3
DAN3080,무용진로특강,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN3081,웰빙무용프로그램개발,H0003590,무용학과,721,전공핵심,2024,2,2026,2,3
DAN3088,춤공연연출,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN3089,전공레파토리5.창작발표회,H0003590,무용학과,722,전공심화,2024,1,2026,1,9
DAN3091,전공레파토리6.정기공연,H0003590,무용학과,722,전공심화,2024,2,2026,2,9
DAN4007,창작론,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN4012,무용전공실기3,H0003590,무용학과,721,전공핵심,2024,1,2026,1,9
DAN4013,무용전공실기4,H0003590,무용학과,721,전공핵심,2024,2,2026,2,9
DAN4052,무용전공실기7,H0003590,무용학과,721,전공핵심,2024,1,2026,1,9
DAN4053,무용전공실기8,H0003590,무용학과,721,전공핵심,2024,2,2026,2,9
DAN4063,인류와춤의발상,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN4064,국제발레교사자격증코스1,H0003590,무용학과,722,전공심화,2024,1,2026,1,3
DAN4067,인턴십과정,H0003590,무용학과,722,전공심화,2024,1,2026,1,3
DAN4068,국제발레교사자격증코스2,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DAN4071,무용수의건강과영양,H0003590,무용학과,721,전공핵심,2024,1,2026,1,3
DAN4079,춤공연마케팅전략연구,H0003590,무용학과,722,전공심화,2024,1,2026,1,3
DAN4080,전공레파토리7.졸업작품Showcase,H0003590,무용학과,722,전공심화,2024,1,2026,1,9
DAN4082,전공레파토리8.졸업작품Performance,H0003590,무용학과,722,전공심화,2024,2,2026,2,9
DAN4086,성인발레지도법,H0003590,무용학과,722,전공심화,2024,1,2026,1,3
DAN4087,유아발레지도법,H0003590,무용학과,722,전공심화,2024,2,2026,2,3
DBC2001,생화학1,H0003562,화학과,721,전공핵심,2024,1,2026,1,3
DBC2001,생화학1,H0003563,생명과학과,727,전공기초(필수),2024,1,2026,2,5
DBC2001,생화학1,H0003831,생명공학과,721,전공핵심,2024,1,2026,1,6
DBC2002,생화학2,H0003562,화학과,721,전공핵심,2024,2,2026,2,3
DBC2002,생화학2,H0003563,생명과학과,721,전공핵심,2024,2,2026,1,2
DBC2002,생화학2,H0003831,생명공학과,721,전공핵심,2024,2,2026,2,6
DBC2010,생화학실험,H0003562,화학과,722,전공심화,2024,1,2026,1,3
DBC3011,생물리학,H0002599,의예과,721,전공핵심,2024,2,2026,2,3
DBC3018,미생물학,H0003831,생명공학과,721,전공핵심,2024,2,2026,2,3
DBC4023,생물정보학,H0003563,생명과학과,721,전공핵심,2025,2,2026,2,2
DBC4023,생물정보학,H0003831,생명공학과,721,전공핵심,2024,1,2026,1,3
DBC4023,생물정보학,H0003831,생명공학과,722,전공심화,2024,1,2026,1,3
DBC4028,시스템생물학,H0003563,생명과학과,722,전공심화,2026,1,2026,1,1
DCC2030,디지털마케팅,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,1,2026,2,6
DCE2005,수영,H0004708,스포츠사이언스전공,721,전공핵심,2026,1,2026,1,1
DCE2016,건강교육,H0004708,스포츠사이언스전공,721,전공핵심,2024,2,2025,2,2
DCE2018,운동생리1,H0004708,스포츠사이언스전공,721,전공핵심,2024,1,2026,1,5
DCE2019,운동생리2,H0004708,스포츠사이언스전공,721,전공핵심,2024,2,2024,2,1
DCE3002,스포츠심리,H0004708,스포츠사이언스전공,721,전공핵심,2026,1,2026,1,1
DCE3005,트레이닝방법론,H0004708,스포츠사이언스전공,722,전공심화,2024,1,2025,1,2
DCE4002,스포츠사회학,H0004700,스포츠매니지먼트전공,721,전공핵심,2024,2,2026,2,4
DCE4002,스포츠사회학,H0004700,스포츠매니지먼트전공,727,전공기초(필수),2024,2,2026,2,3
DCE4002,스포츠사회학,H0004708,스포츠사이언스전공,721,전공핵심,2024,2,2025,2,2
DCE4005,배드민턴,H0004708,스포츠사이언스전공,721,전공핵심,2024,1,2026,1,3
DCE4027,운동처방,H0004708,스포츠사이언스전공,722,전공심화,2024,1,2026,1,3
DEE1007,영어의사소통의기초,H0002720,영어교육과,721,전공핵심,2024,2,2026,2,3
DEE1015,영어쓰기의기초,H0002720,영어교육과,721,전공핵심,2024,2,2026,2,3
DEE1016,학교문법,H0002720,영어교육과,727,전공기초(필수),2024,1,2026,1,3
DEE2011,영어읽기의기초,H0002720,영어교육과,727,전공기초(필수),2024,1,2026,1,3
DEE2015,영어음성학연구,H0002720,영어교육과,727,전공기초(필수),2024,2,2026,2,3
DEE2020,영어쓰기연습,H0002720,영어교육과,721,전공핵심,2024,1,2025,1,2
DEE2030,영어학과영어교육,H0002720,영어교육과,721,전공핵심,2025,2,2026,2,2
DEE2032,영문학과영어교육,H0002720,영어교육과,721,전공핵심,2024,1,2026,1,3
DEE2033,영어음운론연구,H0002720,영어교육과,721,전공핵심,2024,1,2026,2,3
