campus_code,dept_code,dept_name,course_no,course_name,year_term_range,opening_dept,parse_status
H0002256,H0004713,미래전기에너지신기술융합전공,FET9202,신에너지공학개론,2017/2 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9203,전기화학에너지저장이론및실험,2017/1 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9204,재생에너지공학개론,2017/1 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9205,수소연료전지개론,2017/1 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9206,에너지와기술의경제학,2017/1 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9207,에너지와기후변화,2017/1 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9208,파이썬프로그래밍입문,2024/1 ~ 2027/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9209,원자력발전공학개론,2024/1 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9210,탄소중립과ESG,2025/2 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9211,수소에너지개론,2026/1 ~ 2028/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9301,에너지기후변화정책,2018/2 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9302,거대에너지저장,2018/2 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9303,에너지저장소재설계,2018/2 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9304,에너지생산소재공학,2018/2 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9305,에너지반응공학,2018/2 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9306,바이오폐기물에너지공학,2018/1 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9307,화학적에너지수송,2018/1 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9308,AI기반에너지안전공학,2018/1 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9309,제로에너지시스템,2018/1 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9310,에너지빅데이터분석,2018/1 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9311,이산화탄소포집활용저장,2023/2 ~ 2029/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9401,태양에너지공학,2019/2 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9402,지열에너지공학,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9403,풍력에너지공학,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9404,에너지사업타당성평가,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9405,수소생산과연료전지응용,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9406,열에너지변환공학,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9407,AI기반시스템최적화,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9408,수소에너지공학,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9409,전기차배터리공학,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9410,차세대에너지저장변환공학,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9411,무선에너지전달,2019/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9412,수소에너지실험,2025/2 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004713,미래전기에너지신기술융합전공,FET9413,에너지신산업커리어디자인,2027/1 ~ 2030/2,미래전기에너지신기술융합전공,not_found
H0002256,H0004701,바이오메디컬공학전공,BIO2079,바이오분자공학,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BIO3081,생체소재공학,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BIO3084,생체모방공학,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BIO4063,바이오센서,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BIO4065,바이오메디컬공학특강1,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BIO4066,나노바이오공학,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BIO4067,바이오메디컬공학특강2,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG1001,바이오메디컬공학개론,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG2001,생체신호및시스템,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG2002,생체신호처리,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG2004,생체구조및기능1,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG2005,생체구조및기능2,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG2007,바이오메디컬프로그래밍,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG2008,바이오메디컬회로이론,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG2009,생체전자및실습,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3005,기초신경과학,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3009,생체영상처리,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3011,디지털헬스케어,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3013,생체시스템모델링,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3014,생체신호계측및실습,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3018,생체디지털공학,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3020,생체공학연구실현장실습1,2024/1 ~ 2025/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3021,생체공학연구실현장실습2,2024/1 ~ 2025/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3022,생체공학연구실현장실습3,2025/1 ~ 2026/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3023,생체공학연구실현장실습4,2025/1 ~ 2026/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3024,고주파의료공학,2024/1 ~ 2025/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3025,바이오포토닉스,2022/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG3026,생체의역학및전자기적이해,2025/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4004,생체시스템설계프로젝트,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4012,생체전자기학,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4013,의학영상기기,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4019,바이오메디컬종합설계1,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4020,바이오메디컬종합설계2,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4021,AI생체정보패턴인식,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4022,의료기기,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,BNG4023,생체아날로그회로,2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,COE2022,공학입문설계,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,COE3051,공업수학1,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,COE3052,공업수학2,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL0005,말과글,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL0202,문화기술인간,2025/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL0203,AI시대쓰기의힘,2025/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL0205,Technology and AI: Utopia or Dystopia?,2026/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL0208,스토리텔링의설계와전략,2026/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL1138,인공지능과기계학습,2023/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL3011,일반물리학및실험1,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,CUL3012,일반물리학및실험2,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN0072,일반화학및실험,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN1031,공학도를위한창의적컴퓨팅,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN1100,공학도를위한창의적프로그래밍,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN2052,미분적분학1,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN2053,미분적분학2,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN4091,과학기술의철학적이해,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN5026,테크노경영학(스타트업종합설계),2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,GEN6032,전문학술영어,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,HYP1006,바이오메디컬공학HY-UP(실용연구실습)1,2026/1 ~ 2029/2,바이오메디컬공학전공,not_found
H0002256,H0004701,바이오메디컬공학전공,HYP2005,바이오메디컬공학HY-UP(실용연구실습)2,2026/1 ~ 2029/2,바이오메디컬공학전공,not_found
H0002256,H0004701,바이오메디컬공학전공,HYP3006,바이오메디컬공학HY-UP(실용연구실습)3,2027/1 ~ 2030/2,바이오메디컬공학전공,not_found
H0002256,H0004701,바이오메디컬공학전공,HYP4005,바이오메디컬공학HY-UP(실용연구실습)4,2027/1 ~ 2030/2,바이오메디컬공학전공,not_found
H0002256,H0004701,바이오메디컬공학전공,MAT2017,확률통계론,2024/1 ~ 2029/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,MAT3008,수치해석,2023/1 ~ 2028/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,PBL4027,바이오메디컬공학캡스톤PBL,2027/1 ~ 2030/2,바이오메디컬공학전공,not_found
H0002256,H0004701,바이오메디컬공학전공,SYH0001,사랑의실천1(한양나눔),2022/1 ~ 2027/2,바이오메디컬공학전공,ok
H0002256,H0004701,바이오메디컬공학전공,SYH0002,사랑의실천2(스마트커뮤니케이션),2023/1 ~ 2028/2,바이오메디컬공학전공,not_found
H0002256,H0004701,바이오메디컬공학전공,SYH0003,사랑의실천3(기업가정신),2024/1 ~ 2029/2,바이오메디컬공학전공,not_found
H0002256,H0004701,바이오메디컬공학전공,SYH0004,사랑의실천4(미래실용인재),2025/1 ~ 2030/2,바이오메디컬공학전공,ok
H0002256,H0004397,바이오소프트웨어융합전공,BIO4107,멀티오믹스데이터마이닝,2016/1 ~ 2026/2,바이오소프트웨어융합전공,not_found
H0002256,H0004397,바이오소프트웨어융합전공,BIO4112,생명의료정보데이터마이닝,2021/1 ~ 2030/2,바이오소프트웨어융합전공,not_found
H0002256,H0004761,반도체공학과,APA4055,인공지능개론,2026/1 ~ 2030/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,COE3051,공업수학1,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,COE3052,공업수학2,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,COM2018,객체지향프로그래밍,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,CSE2010,자료구조론,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,CSE2011,마이크로프로세서,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,CUL0005,말과글,2023/1 ~ 2027/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,CUL0201,상상과학성찰,2025/1 ~ 2027/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,CUL0204,통합사고와읽기의기술,2025/1 ~ 2027/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,CUL0205,Technology and AI: Utopia or Dystopia?,2025/1 ~ 2027/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,CUL0208,스토리텔링의설계와전략,2026/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,ECC1004,회로이론1,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,ECC1006,회로이론2,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,ECE3008,신호와시스템,2024/1 ~ 2028/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,ECE4024,광전자공학,2025/1 ~ 2029/2,반도체공학과,ok
H0002256,H0004761,반도체공학과,ECN1001,디지털논리설계,2023/1 ~ 2027/2,반도체공학과,ok
