severity,issue_type,course_no,course_name,year,term,detail
warning,coverage_report_issue,CUL1243,현대소비생활과법,,,missing_grade_rows
warning,coverage_report_issue,CUL1244,AI시대새로배우는대화법,,,missing_grade_rows
warning,coverage_report_issue,CUL1245,인구로읽는미래사회,,,missing_grade_rows
warning,coverage_report_issue,CUL1246,고대이집트문명으로의초대,,,missing_grade_rows
warning,coverage_report_issue,CUL3100,American Popular Music of the 20th Century : Cultural and Linguistic Significance,,,missing_grade_rows
warning,coverage_report_issue,CUL7111,실전취업전략최종완성,,,missing_grade_rows
warning,coverage_report_issue,CUL7112,융합과혁신캡스톤디자인,,,missing_grade_rows
warning,coverage_report_issue,DAN1047,필라테스와이미지,,,missing_grade_rows
warning,coverage_report_issue,DAN1054,사회무용의연구,,,missing_grade_rows
warning,coverage_report_issue,DAN2048,서양무용음악연구,,,missing_grade_rows
warning,coverage_report_issue,DEE2053,글로벌시대의문화적감수성,,,missing_grade_rows
warning,coverage_report_issue,DEE3054,영어구문연구,,,missing_grade_rows
warning,coverage_report_issue,DEE3055,영어연극과글로벌역량,,,missing_grade_rows
warning,coverage_report_issue,DEE3056,AI활용영어텍스트분석,,,missing_grade_rows
warning,coverage_report_issue,DEE3057,시네마휴머니즘,,,missing_grade_rows
warning,coverage_report_issue,DEE4047,영미고전과삶의가치,,,missing_grade_rows
warning,coverage_report_issue,DET1006,학습과학의이론적기초,,,missing_grade_rows
warning,coverage_report_issue,DET2040,조직개발과조직문화,,,missing_grade_rows
warning,coverage_report_issue,DET3031,디지털영상미디어제작실습,,,missing_grade_rows
warning,coverage_report_issue,DET3032,교육공학글로벌인턴십,,,missing_grade_rows
warning,coverage_report_issue,DET3034,교육공학인턴십,,,missing_grade_rows
warning,coverage_report_issue,DET3041,AI활용교육도구설계,,,missing_grade_rows
warning,coverage_report_issue,DET3043,하이브리드러닝플랫폼설계,,,missing_grade_rows
warning,coverage_report_issue,DET3044,학습분석의이해와적용,,,missing_grade_rows
warning,coverage_report_issue,DET4030,교육공학연구방법과통계,,,missing_grade_rows
warning,coverage_report_issue,DIS1001,Contemporary Society and Philosophy,,,missing_grade_rows
warning,coverage_report_issue,DIS1003,Special Lecture Series I,,,missing_grade_rows
warning,coverage_report_issue,DIS1016,East Asian History and Culture,,,missing_grade_rows
warning,coverage_report_issue,DIS1017,Economic Growth and Development,,,missing_grade_rows
warning,coverage_report_issue,DIS1018,Global Ethics,,,missing_grade_rows
warning,coverage_report_issue,DIS1025,Basic Quantitative Methods,,,missing_grade_rows
warning,coverage_report_issue,DIS1026,Business and Society,,,missing_grade_rows
warning,coverage_report_issue,DIS1027,Law and Society,,,missing_grade_rows
warning,coverage_report_issue,DIS1028,Quantitative Methods,,,missing_grade_rows
warning,coverage_report_issue,DIS2006,International Law,,,missing_grade_rows
warning,coverage_report_issue,DIS2007,International Economics,,,missing_grade_rows
warning,coverage_report_issue,DIS2009,Leadership Workshop,,,missing_grade_rows
warning,coverage_report_issue,DIS2016,International Conflict & Cooperation,,,missing_grade_rows
warning,coverage_report_issue,DIS2018,Russian Politics & Foreign Policy,,,missing_grade_rows
warning,coverage_report_issue,DIS2019,Chinese Politics and Foreign Policy,,,missing_grade_rows
warning,coverage_report_issue,DIS2020,Japanese Politics & Foreign Policy,,,missing_grade_rows
warning,coverage_report_issue,DIS2021,American Politics & Foreign Policy,,,missing_grade_rows
warning,coverage_report_issue,DIS2024,Model United Nations,,,missing_grade_rows
warning,coverage_report_issue,DIS2034,Macroeconomics,,,missing_grade_rows
warning,coverage_report_issue,DIS2045,Contemporary Korean Society,,,missing_grade_rows
warning,coverage_report_issue,DIS2046,Korean History and Culture,,,missing_grade_rows
warning,coverage_report_issue,DIS2048,Debate and Argumentation,,,missing_grade_rows
warning,coverage_report_issue,DIS2052,Accounting,,,missing_grade_rows
warning,coverage_report_issue,DIS2053,Principle of Marketing,,,missing_grade_rows
warning,coverage_report_issue,DIS2056,Digital Strategy I,,,missing_grade_rows
warning,coverage_report_issue,DIS2059,한류의정치경제학,,,missing_grade_rows
warning,coverage_report_issue,DIS2069,Quantative Analysis,,,missing_grade_rows
warning,coverage_report_issue,DIS3003,Public International Law,,,missing_grade_rows
warning,coverage_report_issue,DIS3004,Global Marketing and Business Strategy,,,missing_grade_rows
warning,coverage_report_issue,DIS3007,International Banking and Capital Market,,,missing_grade_rows
warning,coverage_report_issue,DIS3010,Microeconomics,,,missing_grade_rows
warning,coverage_report_issue,DIS3012,Korean Politics and Foreign Policy,,,missing_grade_rows
warning,coverage_report_issue,DIS3013,Korean Economy and Business,,,missing_grade_rows
warning,coverage_report_issue,DIS3019,Transnational Management,,,missing_grade_rows
warning,coverage_report_issue,DIS3021,Individual Study:Internships,,,missing_grade_rows
warning,coverage_report_issue,DIS3027,Corporate Finance I,,,missing_grade_rows
warning,coverage_report_issue,DIS3028,Corporate Finance II,,,missing_grade_rows
warning,coverage_report_issue,DIS3029,Operation Management,,,missing_grade_rows
warning,coverage_report_issue,DIS3030,Chinese Society & Culture,,,missing_grade_rows
warning,coverage_report_issue,DIS3031,Special TopicsI,,,missing_grade_rows
warning,coverage_report_issue,DIS3032,Chinese Economy & Business,,,missing_grade_rows
warning,coverage_report_issue,DIS3036,Research Methodology,,,missing_grade_rows
warning,coverage_report_issue,DIS3037,Basic Econometrics,,,missing_grade_rows
warning,coverage_report_issue,DIS3038,The 4th Industrial Revolution and the Future of Asia,,,missing_grade_rows
warning,coverage_report_issue,DIS3042,관광경영,,,missing_grade_rows
warning,coverage_report_issue,DIS3043,한국기업의경쟁전략,,,missing_grade_rows
warning,coverage_report_issue,DIS3048,북한체제의이해,,,missing_grade_rows
warning,coverage_report_issue,DIS3049,한국의시민사회,,,missing_grade_rows
warning,coverage_report_issue,DIS3056,Advanced Research Methods,,,missing_grade_rows
warning,coverage_report_issue,DIS4002,Human Resource Management,,,missing_grade_rows
warning,coverage_report_issue,DIS4003,캡스톤특강:M&A와기업구조조정,,,missing_grade_rows
warning,coverage_report_issue,DIS4004,U.S. Legal System,,,missing_grade_rows
warning,coverage_report_issue,DIS4005,Special Topics III,,,missing_grade_rows
warning,coverage_report_issue,DIS4006,캡스톤특강:국제경영컨설팅실무,,,missing_grade_rows
warning,coverage_report_issue,DIS4007,Special Topics IV,,,missing_grade_rows
warning,coverage_report_issue,DIS4009,캡스톤특강:DigitalStrategy,,,missing_grade_rows
warning,coverage_report_issue,DIS4010,글로벌사회와한중일,,,missing_grade_rows
warning,coverage_report_issue,DIS4011,Impact Investing,,,missing_grade_rows
warning,coverage_report_issue,DIS4016,사회과학연구방법론,,,missing_grade_rows
warning,coverage_report_issue,DIS4017,4차산업혁명과한국기업의신성장전략,,,missing_grade_rows
warning,coverage_report_issue,DIS4019,남북관계론,,,missing_grade_rows
warning,coverage_report_issue,DIS4021,한국의기업가정신,,,missing_grade_rows
warning,coverage_report_issue,DIS4022,실무실습: 임팩트투자와창업,,,missing_grade_rows
warning,coverage_report_issue,DIS4023,한국과세계정치경제,,,missing_grade_rows
warning,coverage_report_issue,DIS4024,캡스톤특강:한국학과뉴미디어,,,missing_grade_rows
warning,coverage_report_issue,DIS4025,미디어콘텐츠기획,,,missing_grade_rows
warning,coverage_report_issue,DIS4033,한국문화와글로벌역량,,,missing_grade_rows
warning,coverage_report_issue,DIS4034,K-엔터테인먼트실무,,,missing_grade_rows
warning,coverage_report_issue,DIS4035,캡스톤:글로벌콘텐츠와엔터테인먼트산업,,,missing_grade_rows
warning,coverage_report_issue,DSD3002,디지털프로토타이핑,,,missing_grade_rows
warning,coverage_report_issue,DSD4001,혁신서비스개발PBL,,,missing_grade_rows
warning,coverage_report_issue,DSI2006,스포츠심화실기2,,,missing_grade_rows
warning,coverage_report_issue,DSI2026,스포츠산업현장투어,,,missing_grade_rows
warning,coverage_report_issue,DST2003,디지털서비스혁신개론,,,missing_grade_rows
warning,coverage_report_issue,DST3001,SW기반특허분석실무,,,missing_grade_rows
warning,coverage_report_issue,DST3002,LLM과비즈니스,,,missing_grade_rows
warning,coverage_report_issue,ECL3010,전기기초실험3,,,missing_grade_rows
warning,coverage_report_issue,ECL4020,에너지하베스팅,,,missing_grade_rows
warning,coverage_report_issue,ECL4023,산업플라즈마입자시뮬레이션,,,missing_grade_rows
warning,coverage_report_issue,ECO3093,시장설계이론,,,missing_grade_rows
warning,coverage_report_issue,EDU2069,진로교육과상담,,,missing_grade_rows
warning,coverage_report_issue,EDU3035,이러닝과원격교육,,,missing_grade_rows
warning,coverage_report_issue,EDU3036,디지털교육,,,missing_grade_rows
warning,coverage_report_issue,EDU3082,교사교육과수업장학,,,missing_grade_rows
warning,coverage_report_issue,EDU4038,동기의이해,,,missing_grade_rows
warning,coverage_report_issue,EDU4093,교육컨설팅,,,missing_grade_rows
warning,coverage_report_issue,EDU4098,교육측정및검사,,,missing_grade_rows
warning,coverage_report_issue,ELE3085,머신러닝개론,,,missing_grade_rows
warning,coverage_report_issue,ELE4011,전기응용실험1,,,missing_grade_rows
warning,coverage_report_issue,ELE4012,전기응용실험2,,,missing_grade_rows
warning,coverage_report_issue,ENG2089,비판적생각과영어쓰기1,,,missing_grade_rows
warning,coverage_report_issue,ENG2094,연극심화이해와실제캡스톤,,,missing_grade_rows
warning,coverage_report_issue,ENG3094,실험언어학,,,missing_grade_rows
warning,coverage_report_issue,ENG3097,비판적생각과영어쓰기2,,,missing_grade_rows
warning,coverage_report_issue,ENG3103,영미정치사상과문학,,,missing_grade_rows
warning,coverage_report_issue,ENG4090,영어읽기와토론3,,,missing_grade_rows
warning,coverage_report_issue,ENG4091,비판적생각과영어쓰기3,,,missing_grade_rows
warning,coverage_report_issue,EWE4023,광통신,,,missing_grade_rows
warning,coverage_report_issue,FET1002,에너지와지속가능경영의기초,,,missing_grade_rows
warning,coverage_report_issue,FET3004,에너지자원순환공학,,,missing_grade_rows
warning,coverage_report_issue,FET9101,에너지소재개론,,,missing_grade_rows
warning,coverage_report_issue,FET9102,에너지신산업머신러닝개론,,,missing_grade_rows
warning,coverage_report_issue,FET9103,AI와에너지신산업,,,missing_grade_rows
warning,coverage_report_issue,FET9104,에너지와지식재산라이센싱,,,missing_grade_rows
warning,coverage_report_issue,FET9201,에너지저장공학개론,,,missing_grade_rows
warning,coverage_report_issue,FET9202,신에너지공학개론,,,missing_grade_rows
warning,coverage_report_issue,FET9203,전기화학에너지저장이론및실험,,,missing_grade_rows
warning,coverage_report_issue,FET9204,재생에너지공학개론,,,missing_grade_rows
warning,coverage_report_issue,FET9205,수소연료전지개론,,,missing_grade_rows
warning,coverage_report_issue,FET9206,에너지와기술의경제학,,,missing_grade_rows
warning,coverage_report_issue,FET9207,에너지와기후변화,,,missing_grade_rows
warning,coverage_report_issue,FET9208,파이썬프로그래밍입문,,,missing_grade_rows
warning,coverage_report_issue,FET9209,원자력발전공학개론,,,missing_grade_rows
warning,coverage_report_issue,FET9210,탄소중립과ESG,,,missing_grade_rows
warning,coverage_report_issue,FET9211,수소에너지개론,,,missing_grade_rows
warning,coverage_report_issue,FET9301,에너지기후변화정책,,,missing_grade_rows
warning,coverage_report_issue,FET9302,거대에너지저장,,,missing_grade_rows
warning,coverage_report_issue,FET9303,에너지저장소재설계,,,missing_grade_rows
warning,coverage_report_issue,FET9304,에너지생산소재공학,,,missing_grade_rows
warning,coverage_report_issue,FET9305,에너지반응공학,,,missing_grade_rows
warning,coverage_report_issue,FET9306,바이오폐기물에너지공학,,,missing_grade_rows
warning,coverage_report_issue,FET9307,화학적에너지수송,,,missing_grade_rows
warning,coverage_report_issue,FET9308,AI기반에너지안전공학,,,missing_grade_rows
warning,coverage_report_issue,FET9309,제로에너지시스템,,,missing_grade_rows
warning,coverage_report_issue,FET9310,에너지빅데이터분석,,,missing_grade_rows
warning,coverage_report_issue,FET9311,이산화탄소포집활용저장,,,missing_grade_rows
warning,coverage_report_issue,FET9401,태양에너지공학,,,missing_grade_rows
warning,coverage_report_issue,FET9402,지열에너지공학,,,missing_grade_rows
warning,coverage_report_issue,FET9403,풍력에너지공학,,,missing_grade_rows
warning,coverage_report_issue,FET9404,에너지사업타당성평가,,,missing_grade_rows
warning,coverage_report_issue,FET9405,수소생산과연료전지응용,,,missing_grade_rows
warning,coverage_report_issue,FET9406,열에너지변환공학,,,missing_grade_rows
warning,coverage_report_issue,FET9407,AI기반시스템최적화,,,missing_grade_rows
warning,coverage_report_issue,FET9408,수소에너지공학,,,missing_grade_rows
warning,coverage_report_issue,FET9409,전기차배터리공학,,,missing_grade_rows
warning,coverage_report_issue,FET9410,차세대에너지저장변환공학,,,missing_grade_rows
warning,coverage_report_issue,FET9411,무선에너지전달,,,missing_grade_rows
warning,coverage_report_issue,FET9412,수소에너지실험,,,missing_grade_rows
warning,coverage_report_issue,FET9413,에너지신산업커리어디자인,,,missing_grade_rows
warning,coverage_report_issue,FUT4004,Lego-H인문캡스톤디자인1:현장전문가리더십특강,,,missing_grade_rows
warning,coverage_report_issue,FUT4005,Lego-H인문캡스톤디자인2:현장커뮤니케이션및과제,,,missing_grade_rows
warning,coverage_report_issue,GEN2100,기독교영성의 이해,,,missing_grade_rows
warning,coverage_report_issue,GEN3082,보건학,,,missing_grade_rows
warning,coverage_report_issue,GEN3095,Relational dialogue,,,missing_grade_rows
warning,coverage_report_issue,GEN6061,특허실무,,,missing_grade_rows
warning,coverage_report_issue,GEN7036,스페인어회화,,,missing_grade_rows
warning,coverage_report_issue,GEN9027,Intensive Korean,,,missing_grade_rows
warning,coverage_report_issue,GEN9181,블록체인과미래사회비즈니스,,,missing_grade_rows
warning,coverage_report_issue,GER3069,독일현대소설,,,missing_grade_rows
warning,coverage_report_issue,GER3080,독일어어휘연습,,,missing_grade_rows
warning,coverage_report_issue,GER3099,독일어텍스트의이해,,,missing_grade_rows
warning,coverage_report_issue,GER3104,독영언어대조,,,missing_grade_rows
warning,coverage_report_issue,GER4089,유럽지성사,,,missing_grade_rows
warning,coverage_report_issue,HIC1002,Make Core,,,missing_grade_rows
warning,coverage_report_issue,HIC1003,Life Project,,,missing_grade_rows
warning,coverage_report_issue,HIC1004,Unified Systems Science,,,missing_grade_rows
warning,coverage_report_issue,HIC1005,Mathematical Thinking,,,missing_grade_rows
warning,coverage_report_issue,HIC1006,"Algorithmic, Computational, and Data Thinking",,,missing_grade_rows
warning,coverage_report_issue,HIC1007,Global Critical Anthropology,,,missing_grade_rows
warning,coverage_report_issue,HIC1008,Global Research Immersion,,,missing_grade_rows
warning,coverage_report_issue,HIC1009,Unified Systems Science_StreamⅠ,,,missing_grade_rows
warning,coverage_report_issue,HIC1010,Unified Systems Science_StreamⅡ,,,missing_grade_rows
warning,coverage_report_issue,HIC1011,Unified Systems Science_Lab(Biochem),,,missing_grade_rows
warning,coverage_report_issue,HIC1012,Unified Systems Science_Lab(Physics),,,missing_grade_rows
warning,coverage_report_issue,HIC2004,디자인과혁신심리학,,,missing_grade_rows
warning,coverage_report_issue,HIC2005,마인드이론과fMRI,,,missing_grade_rows
warning,coverage_report_issue,HIC2006,머신러닝기초와응용,,,missing_grade_rows
warning,coverage_report_issue,HIC2007,미래사회와우주자원개발,,,missing_grade_rows
warning,coverage_report_issue,HIC2008,반도체및재료과학입문,,,missing_grade_rows
warning,coverage_report_issue,HIC2010,반도체전자기학2,,,missing_grade_rows
warning,coverage_report_issue,HIC2011,법의기초적이해,,,missing_grade_rows
warning,coverage_report_issue,HIC2012,보건학의이해,,,missing_grade_rows
warning,coverage_report_issue,HIC2013,빅데이터분석의학통계,,,missing_grade_rows
warning,coverage_report_issue,HIC2014,생체신호센서,,,missing_grade_rows
warning,coverage_report_issue,HIC2016,융합약리학개론,,,missing_grade_rows
warning,coverage_report_issue,HIC2017,융합의과학개론,,,missing_grade_rows
warning,coverage_report_issue,HIC2018,의료데이타사이언스,,,missing_grade_rows
warning,coverage_report_issue,HIC2021,인지적왜곡과인지치료,,,missing_grade_rows
warning,coverage_report_issue,HIC2022,CrossDisciplinary Project,,,missing_grade_rows
warning,coverage_report_issue,HIC2024,지속가능경영과ESG,,,missing_grade_rows
warning,coverage_report_issue,HIC2025,혁신가와기업가정신,,,missing_grade_rows
warning,coverage_report_issue,HIC2027,휴먼컴퓨터인터페이스,,,missing_grade_rows
warning,coverage_report_issue,HIC2028,신경융합과학,,,missing_grade_rows
warning,coverage_report_issue,HIC2029,인공지능의활용,,,missing_grade_rows
warning,coverage_report_issue,HIC3001,4차산업혁명시대의노동과법,,,missing_grade_rows
warning,coverage_report_issue,HIC3002,감각증강과융합인지과학,,,missing_grade_rows
warning,coverage_report_issue,HIC3003,기반시설모니터링,,,missing_grade_rows
warning,coverage_report_issue,HIC3004,기후변화와클라이밋파이낸스,,,missing_grade_rows
warning,coverage_report_issue,HIC3005,뇌와감각인지의응용,,,missing_grade_rows
warning,coverage_report_issue,HIC3006,대전환의시대와변화의법,,,missing_grade_rows
warning,coverage_report_issue,HIC3007,딥러닝과인공지능활용,,,missing_grade_rows
warning,coverage_report_issue,HIC3008,메이크어드밴스드,,,missing_grade_rows
warning,coverage_report_issue,HIC3009,반도체고체물리학개론,,,missing_grade_rows
warning,coverage_report_issue,HIC3010,반도체를위한AI와머신러닝활용,,,missing_grade_rows
warning,coverage_report_issue,HIC3011,반도체소자공정,,,missing_grade_rows
warning,coverage_report_issue,HIC3012,반도체소자및분석,,,missing_grade_rows
warning,coverage_report_issue,HIC3013,반도체소재응용및특성분석,,,missing_grade_rows
warning,coverage_report_issue,HIC3014,반도체제조및공정제어,,,missing_grade_rows
warning,coverage_report_issue,HIC3015,"보건경제학과정책결정,의료미디어",,,missing_grade_rows
warning,coverage_report_issue,HIC3016,보건의료빅데이터연구,,,missing_grade_rows
warning,coverage_report_issue,HIC3017,브랜드전략과마케팅,,,missing_grade_rows
warning,coverage_report_issue,HIC3018,비즈니스데이터스토리텔링,,,missing_grade_rows
warning,coverage_report_issue,HIC3019,사회인프라경제성분석,,,missing_grade_rows
warning,coverage_report_issue,HIC3020,생체에너지소자,,,missing_grade_rows
warning,coverage_report_issue,HIC3021,생체영상공학,,,missing_grade_rows
warning,coverage_report_issue,HIC3022,스타트업런치패드,,,missing_grade_rows
warning,coverage_report_issue,HIC3023,신경과학과학습설계,,,missing_grade_rows
warning,coverage_report_issue,HIC3024,의학연구의설계와이해,,,missing_grade_rows
warning,coverage_report_issue,HIC3025,인지계산,,,missing_grade_rows
warning,coverage_report_issue,HIC3026,인지발달과신경과학,,,missing_grade_rows
warning,coverage_report_issue,HIC3027,InterDisciplinary Project,,,missing_grade_rows
warning,coverage_report_issue,HIC3028,임상신경과학,,,missing_grade_rows
warning,coverage_report_issue,HIC3029,임상질환학,,,missing_grade_rows
warning,coverage_report_issue,HIC3030,임팩트비즈니스와임팩트이코노미,,,missing_grade_rows
warning,coverage_report_issue,HIC3032,지식재산과사업화전략,,,missing_grade_rows
warning,coverage_report_issue,HIC3033,혁신애널리틱스,,,missing_grade_rows
warning,coverage_report_issue,HIC3034,의학종양학,,,missing_grade_rows
warning,coverage_report_issue,HIC3035,줄기세포학,,,missing_grade_rows
warning,coverage_report_issue,HIC4001,AI융합인지임상,,,missing_grade_rows
warning,coverage_report_issue,HIC4002,HCI인지융합설계,,,missing_grade_rows
warning,coverage_report_issue,HIC4003,계산인지와행동분석,,,missing_grade_rows
warning,coverage_report_issue,HIC4004,국가발전의원리,,,missing_grade_rows
warning,coverage_report_issue,HIC4005,뇌신경공학,,,missing_grade_rows
warning,coverage_report_issue,HIC4006,딥테크혁신경영,,,missing_grade_rows
warning,coverage_report_issue,HIC4007,로컬리즘과리빙랩,,,missing_grade_rows
warning,coverage_report_issue,HIC4008,리걸디자인,,,missing_grade_rows
warning,coverage_report_issue,HIC4009,마음과기계:AI기반인지시스템의미래,,,missing_grade_rows
warning,coverage_report_issue,HIC4010,바이오인공장기,,,missing_grade_rows
warning,coverage_report_issue,HIC4011,반도체결함제어및활용,,,missing_grade_rows
warning,coverage_report_issue,HIC4012,반도체의현재와미래,,,missing_grade_rows
warning,coverage_report_issue,HIC4013,반도체패키징,,,missing_grade_rows
warning,coverage_report_issue,HIC4014,반도체한계극복,,,missing_grade_rows
warning,coverage_report_issue,HIC4015,보건의료정책인턴쉽,,,missing_grade_rows
warning,coverage_report_issue,HIC4016,생물수학,,,missing_grade_rows
warning,coverage_report_issue,HIC4017,스타트업파이낸싱과투자,,,missing_grade_rows
warning,coverage_report_issue,HIC4018,오픈이노베이션과크로스섹터파트너십,,,missing_grade_rows
warning,coverage_report_issue,HIC4019,의학영상시스템,,,missing_grade_rows
warning,coverage_report_issue,HIC4020,인간답게사는법,,,missing_grade_rows
warning,coverage_report_issue,HIC4021,인지과학과AI융합:인지편향과AI윤리,,,missing_grade_rows
warning,coverage_report_issue,HIC4022,TransDisciplinary Project,,,missing_grade_rows
warning,coverage_report_issue,HIC4023,임상유전체학,,,missing_grade_rows
warning,coverage_report_issue,HIC4024,집단과심리치료,,,missing_grade_rows
warning,coverage_report_issue,HIC4025,차세대유연전자소자,,,missing_grade_rows
warning,coverage_report_issue,HIC4026,헬스케어소프트웨어설계및실습,,,missing_grade_rows
warning,coverage_report_issue,HIC4027,환경과건강,,,missing_grade_rows
warning,coverage_report_issue,HOM2029,공간사용자경험,,,missing_grade_rows
warning,coverage_report_issue,HOM3035,실내디자인경영,,,missing_grade_rows
warning,coverage_report_issue,HOM4027,현대실내공간론,,,missing_grade_rows
warning,coverage_report_issue,HOM4038,디자인아카데믹라이팅,,,missing_grade_rows
warning,coverage_report_issue,HOM4041,AIxDesign리서치,,,missing_grade_rows
warning,coverage_report_issue,HYP1006,바이오메디컬공학HY-UP(실용연구실습)1,,,missing_grade_rows
warning,coverage_report_issue,HYP1007,경영학HY-UP(실용연구실습)1,,,missing_grade_rows
warning,coverage_report_issue,HYP1018,융합전자공학HY-UP(실용연구실습)1,,,missing_grade_rows
warning,coverage_report_issue,HYP1022,독어독문학HY-UP(실용연구실습)1,,,missing_grade_rows
warning,coverage_report_issue,HYP1024,중어중문학HY-UP(실용연구실습)1,,,missing_grade_rows
warning,coverage_report_issue,HYP2002,정보시스템HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2004,미래자동차공학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2005,바이오메디컬공학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2006,경영학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2009,심리뇌과학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2010,데이터사이언스HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2011,도시공학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2016,융합전자공학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2017,수학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2018,컴퓨터소프트웨어HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2021,전기공학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2022,중어중문학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP2024,영어영문학HY-UP(실용연구실습)2,,,missing_grade_rows
warning,coverage_report_issue,HYP3002,전기공학HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP3003,정보시스템HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP3005,미래자동차공학HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP3006,바이오메디컬공학HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP3007,경영학HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP3011,도시공학HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP3015,컴퓨터소프트웨어HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP3018,중어중문학HY-UP(실용연구실습)3,,,missing_grade_rows
warning,coverage_report_issue,HYP4002,정보시스템HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYP4004,미래자동차공학HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYP4005,바이오메디컬공학HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYP4006,경영학HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYP4008,의류학HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYP4013,컴퓨터소프트웨어HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYP4016,전기공학HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYP4017,중어중문학HY-UP(실용연구실습)4,,,missing_grade_rows
warning,coverage_report_issue,HYR0004,정보시스템HY-UROP(실용연구심화),,,missing_grade_rows
warning,coverage_report_issue,HYR0009,영어영문학HY-UROP(실용연구심화),,,missing_grade_rows
warning,coverage_report_issue,I-D3027,제품디자인,,,missing_grade_rows
warning,coverage_report_issue,IAI3001,인공지능핵심및응용,,,missing_grade_rows
warning,coverage_report_issue,IAI3002,중급산업AI프로젝트,,,missing_grade_rows
warning,coverage_report_issue,IAI3003,산업LLM이해및실습,,,missing_grade_rows
warning,coverage_report_issue,IAI3004,고급산업AI프로젝트,,,missing_grade_rows
warning,coverage_report_issue,IAI3005,산업AI해커톤1,,,missing_grade_rows
warning,coverage_report_issue,IAI3006,피지컬AI를위한데이터레이블링과모델구축,,,missing_grade_rows
warning,coverage_report_issue,IAI4001,클라우드데이터엔지니어링,,,missing_grade_rows
warning,coverage_report_issue,IAI4002,에이전트AI응용,,,missing_grade_rows
warning,coverage_report_issue,IAI4003,AI기반산업데이터분석실습,,,missing_grade_rows
warning,coverage_report_issue,IAI4004,산업데이터시각화와스토리텔링,,,missing_grade_rows
warning,coverage_report_issue,IAI4005,멀티모달AI기술과산업응용,,,missing_grade_rows
warning,coverage_report_issue,IAI4006,생성형모델컨텍스트설계,,,missing_grade_rows
warning,coverage_report_issue,IAI4007,AI를위한GPU병렬프로그래밍,,,missing_grade_rows
warning,coverage_report_issue,IAI4008,차량센서데이터융합AI,,,missing_grade_rows
warning,coverage_report_issue,IAI4009,자율주행AI해커톤,,,missing_grade_rows
warning,coverage_report_issue,IAI4010,디지털트윈기반차량용AI검증,,,missing_grade_rows
warning,coverage_report_issue,IAI4011,자율주행시뮬레이션구현원리,,,missing_grade_rows
warning,coverage_report_issue,IAI4012,AI의이해원리와딥러닝(IC-PBL),,,missing_grade_rows
warning,coverage_report_issue,IAI4013,AI를이용한3D자율주행,,,missing_grade_rows
warning,coverage_report_issue,IAI4014,FuriosaAINPU로끝내는멀티모달프로젝트,,,missing_grade_rows
warning,coverage_report_issue,IAI4015,생성형AI원리와응용(IC-PBL),,,missing_grade_rows
warning,coverage_report_issue,IDC1001,응용시스템개론,,,missing_grade_rows
warning,coverage_report_issue,IDC1002,정보융합개론,,,missing_grade_rows
warning,coverage_report_issue,IDC2002,정보융합심리학,,,missing_grade_rows
warning,coverage_report_issue,IDC4001,CEO특강,,,missing_grade_rows
warning,coverage_report_issue,INV2005,사회적경제의고전강의,,,missing_grade_rows
warning,coverage_report_issue,INV2014,국제개발협력과ICT4ED,,,missing_grade_rows
warning,coverage_report_issue,INV2016,공감기반리빙랩1:지식창조,,,missing_grade_rows
warning,coverage_report_issue,INV3003,체인지메이커액션러닝,,,missing_grade_rows
warning,coverage_report_issue,INV3004,단기체인지메이커액션러닝,,,missing_grade_rows
