course_no,course_name,canonical_dept_code,canonical_dept_name,opening_dept,year_term_range,first_year,first_term,latest_year,latest_term,grade_row_count,term_count,department_count,pdf_path,parse_status
SYB2112,여행상품개발,H0002256,서울 대학,대학(학부/서울),2017/1 ~ 2019/2,2017,1,2018,1,7,2,1,outputs/pdfs_seoul_university/서울_대학__SYB2112__여행상품개발.pdf,ok
SYB2113,인터페이스디자인,H0002256,서울 대학,대학(학부/서울),2017/1 ~ 2019/2,,,,,0,0,1,outputs/pdfs_seoul_university/서울_대학__SYB2113__인터페이스디자인.pdf,not_found
SYB3029,자료구조론,H0002256,서울 대학,대학(학부/서울),2001/1 ~ 2019/2,2002,1,2003,2,7,2,1,outputs/pdfs_seoul_university/서울_대학__SYB3029__자료구조론.pdf,ok
SYB3064,C프로그래밍,H0002256,서울 대학,대학(학부/서울),2002/1 ~ 2019/2,,,,,0,0,1,outputs/pdfs_seoul_university/서울_대학__SYB3064__C프로그래밍.pdf,not_found
SYB3067,데이터베이스론,H0002256,서울 대학,대학(학부/서울),2001/1 ~ 2027/2,2002,1,2002,1,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB3067__데이터베이스론.pdf,ok
SYB3094,디지털포토그래피,H0002256,서울 대학,대학(학부/서울),2002/1 ~ 2019/2,2002,2,2019,2,11,5,1,outputs/pdfs_seoul_university/서울_대학__SYB3094__디지털포토그래피.pdf,ok
SYB3100,교수설계전략,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2019/2,2015,1,2015,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB3100__교수설계전략.pdf,ok
SYB3101,의료정보관리학,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2019/2,2015,1,2015,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB3101__의료정보관리학.pdf,ok
SYB3102,국제시장조사론,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2019/2,2015,1,2015,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB3102__국제시장조사론.pdf,ok
SYB3103,사회복지상담의이론과실제,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2027/2,2015,1,2020,1,7,2,1,outputs/pdfs_seoul_university/서울_대학__SYB3103__사회복지상담의이론과실제.pdf,ok
SYB4028,C프로그래밍1,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2003,1,2005,1,4,3,1,outputs/pdfs_seoul_university/서울_대학__SYB4028__C프로그래밍1.pdf,ok
SYB4032,교수매체의이해,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2003,1,2014,2,18,5,1,outputs/pdfs_seoul_university/서울_대학__SYB4032__교수매체의이해.pdf,ok
SYB4034,웹기반시스템과S/W활용1,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2004,1,2016,1,16,5,1,outputs/pdfs_seoul_university/서울_대학__SYB4034__웹기반시스템과S_W활용1.pdf,ok
SYB4036,디지털조형연습1,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2003,1,2004,1,6,2,1,outputs/pdfs_seoul_university/서울_대학__SYB4036__디지털조형연습1.pdf,ok
SYB4037,생활속의디자인,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2003,1,2019,1,14,5,1,outputs/pdfs_seoul_university/서울_대학__SYB4037__생활속의디자인.pdf,ok
SYB4062,ASIC설계및실습,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2003,1,2004,1,8,3,1,outputs/pdfs_seoul_university/서울_대학__SYB4062__ASIC설계및실습.pdf,ok
SYB4063,C#프로그래밍,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2003,1,2004,1,4,2,1,outputs/pdfs_seoul_university/서울_대학__SYB4063__C#프로그래밍.pdf,ok
SYB4100,호텔관광외식상품기획,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2019/2,2015,1,2015,1,5,1,1,outputs/pdfs_seoul_university/서울_대학__SYB4100__호텔관광외식상품기획.pdf,ok
SYB4101,시니어비즈니스세미나,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2019/2,2015,1,2015,1,5,1,1,outputs/pdfs_seoul_university/서울_대학__SYB4101__시니어비즈니스세미나.pdf,ok
SYB4102,일한번역연습,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2019/2,2015,1,2015,1,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB4102__일한번역연습.pdf,ok
SYB5004,C프로그래밍2,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2003,2,2003,2,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5004__C프로그래밍2.pdf,ok
SYB5011,웹기반시스템과S/W 활용2,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2003,2,2013,2,11,3,1,outputs/pdfs_seoul_university/서울_대학__SYB5011__웹기반시스템과S_W_활용2.pdf,ok
SYB5021,디지털조형연습2,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2003,2,2019,2,7,2,1,outputs/pdfs_seoul_university/서울_대학__SYB5021__디지털조형연습2.pdf,ok
SYB5026,3차원영상의기초,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2003,2,2004,1,4,2,1,outputs/pdfs_seoul_university/서울_대학__SYB5026__3차원영상의기초.pdf,ok
SYB5044,E-비즈니스개론,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,,,,,0,0,1,outputs/pdfs_seoul_university/서울_대학__SYB5044__E-비즈니스개론.pdf,not_found
SYB5051,교육용컨텐츠개발,H0002256,서울 대학,대학(학부/서울),2004/1 ~ 2019/2,2004,1,2013,1,5,2,1,outputs/pdfs_seoul_university/서울_대학__SYB5051__교육용컨텐츠개발.pdf,ok
SYB5064,자원봉사론,H0002256,서울 대학,대학(학부/서울),2004/1 ~ 2019/2,2004,1,2018,1,8,3,1,outputs/pdfs_seoul_university/서울_대학__SYB5064__자원봉사론.pdf,ok
SYB5100,일본현대소설독해,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2015,2,5,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5100__일본현대소설독해.pdf,ok
SYB5101,현대일본의경제,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2015,2,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5101__현대일본의경제.pdf,ok
SYB5102,부동산금융론,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2017,2,12,3,1,outputs/pdfs_seoul_university/서울_대학__SYB5102__부동산금융론.pdf,ok
SYB5103,사례관리론,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,,,,,0,0,1,outputs/pdfs_seoul_university/서울_대학__SYB5103__사례관리론.pdf,not_found
SYB5104,조사방법론,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2015,2,6,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5104__조사방법론.pdf,ok
SYB5105,비교의료제도론,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,,,,,0,0,1,outputs/pdfs_seoul_university/서울_대학__SYB5105__비교의료제도론.pdf,not_found
SYB5106,물권법론,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2017,2,10,3,1,outputs/pdfs_seoul_university/서울_대학__SYB5106__물권법론.pdf,ok
SYB5107,시니어비즈니스컨설팅,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2015,2,2,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5107__시니어비즈니스컨설팅.pdf,ok
SYB5108,노인문화프로그램개발,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2015,2,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5108__노인문화프로그램개발.pdf,ok
SYB5109,광고디자인,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2015,2,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5109__광고디자인.pdf,ok
SYB5110,디자인기획2,H0002256,서울 대학,대학(학부/서울),2015/2 ~ 2019/2,2015,2,2015,2,1,1,1,outputs/pdfs_seoul_university/서울_대학__SYB5110__디자인기획2.pdf,ok
SYB6003,CMOS회로설계1,H0002256,서울 대학,대학(학부/서울),2004/1 ~ 2027/2,2004,1,2004,1,2,1,1,outputs/pdfs_seoul_university/서울_대학__SYB6003__CMOS회로설계1.pdf,ok
SYB6050,3D입체영상기술,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2027/2,2005,1,2005,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB6050__3D입체영상기술.pdf,ok
SYB6081,회로이론2,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2019/2,2005,2,2005,2,1,1,1,outputs/pdfs_seoul_university/서울_대학__SYB6081__회로이론2.pdf,ok
SYB6087,21세기리더십,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2019/2,2005,2,2008,2,8,3,1,outputs/pdfs_seoul_university/서울_대학__SYB6087__21세기리더십.pdf,ok
SYB7052,공학영어2,H0002256,서울 대학,대학(학부/서울),2006/1 ~ 2019/2,2006,2,2013,2,16,5,1,outputs/pdfs_seoul_university/서울_대학__SYB7052__공학영어2.pdf,ok
SYB7063,풍수지리와생활공간,H0002256,서울 대학,대학(학부/서울),2006/1 ~ 2019/2,2006,2,2017,2,20,5,1,outputs/pdfs_seoul_university/서울_대학__SYB7063__풍수지리와생활공간.pdf,ok
SYB7068,3D시네마의기초,H0002256,서울 대학,대학(학부/서울),2006/1 ~ 2027/2,2006,2,2006,2,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB7068__3D시네마의기초.pdf,ok
SYB7080,21세기성공론,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2019/2,2007,1,2007,1,2,1,1,outputs/pdfs_seoul_university/서울_대학__SYB7080__21세기성공론.pdf,ok
SYB8003,국제협상및로비론,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2019/2,2007,2,2014,2,13,3,1,outputs/pdfs_seoul_university/서울_대학__SYB8003__국제협상및로비론.pdf,ok
SYB8009,디지털애니메이션,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2019/2,2007,2,2014,2,10,3,1,outputs/pdfs_seoul_university/서울_대학__SYB8009__디지털애니메이션.pdf,ok
SYB8024,5.18과민주인권,H0002256,서울 대학,대학(학부/서울),2008/1 ~ 2027/2,2008,1,2008,1,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB8024__5.18과민주인권.pdf,ok
SYB8025,6시그마경영,H0002256,서울 대학,대학(학부/서울),2008/1 ~ 2027/2,2008,1,2008,1,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB8025__6시그마경영.pdf,ok
SYB8058,도시마케팅,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2009,1,2019,1,11,3,1,outputs/pdfs_seoul_university/서울_대학__SYB8058__도시마케팅.pdf,ok
SYB8060,영상처리특론,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2009,1,2015,1,8,2,1,outputs/pdfs_seoul_university/서울_대학__SYB8060__영상처리특론.pdf,ok
SYB8072,관광가이드일본어,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2009,2,2014,2,7,2,1,outputs/pdfs_seoul_university/서울_대학__SYB8072__관광가이드일본어.pdf,ok
SYB8080,박물관과교육,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,1,2014,1,19,5,1,outputs/pdfs_seoul_university/서울_대학__SYB8080__박물관과교육.pdf,ok
SYB8087,유아와멀티미디어,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,1,2015,1,17,4,1,outputs/pdfs_seoul_university/서울_대학__SYB8087__유아와멀티미디어.pdf,ok
SYB8090,실버금융자산관리론,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2027/2,2010,1,2020,1,18,4,1,outputs/pdfs_seoul_university/서울_대학__SYB8090__실버금융자산관리론.pdf,ok
SYB8093,애니메이션무브먼트,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,1,2013,1,13,3,1,outputs/pdfs_seoul_university/서울_대학__SYB8093__애니메이션무브먼트.pdf,ok
SYB8094,관광정책론,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,1,2015,2,13,4,1,outputs/pdfs_seoul_university/서울_대학__SYB8094__관광정책론.pdf,ok
SYB8096,제품디자인스튜디오,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,1,2013,2,8,3,1,outputs/pdfs_seoul_university/서울_대학__SYB8096__제품디자인스튜디오.pdf,ok
SYB8097,인터렉티브미디어디자인,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,1,2016,1,8,3,1,outputs/pdfs_seoul_university/서울_대학__SYB8097__인터렉티브미디어디자인.pdf,ok
SYB8098,1인미디어와융합콘텐츠,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2024,2,2026,1,30,4,1,outputs/pdfs_seoul_university/서울_대학__SYB8098__1인미디어와융합콘텐츠.pdf,ok
SYB8099,문화콘텐츠스토리텔링전략,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2027/2,2024,2,2026,1,31,4,1,outputs/pdfs_seoul_university/서울_대학__SYB8099__문화콘텐츠스토리텔링전략.pdf,ok
SYB9000,외식프랜차이징,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,1,2016,1,7,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9000__외식프랜차이징.pdf,ok
SYB9002,학습이론의이해와적용,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,2,2018,2,10,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9002__학습이론의이해와적용.pdf,ok
SYB9003,다중지능교육의이론과실제,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2010,2,2018,2,11,3,1,outputs/pdfs_seoul_university/서울_대학__SYB9003__다중지능교육의이론과실제.pdf,ok
SYB9019,교육영상매체제작,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2011,2,2011,2,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9019__교육영상매체제작.pdf,ok
SYB9023,서비스경영,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2011,2,2015,2,15,5,1,outputs/pdfs_seoul_university/서울_대학__SYB9023__서비스경영.pdf,ok
SYB9024,광고와문화콘텐츠,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2011,2,2017,2,11,3,1,outputs/pdfs_seoul_university/서울_대학__SYB9024__광고와문화콘텐츠.pdf,ok
SYB9026,글로벌스포츠관광,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2011,2,2014,2,4,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9026__글로벌스포츠관광.pdf,ok
SYB9027,게임디자인스튜디오,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2019/2,2011,2,2015,2,14,3,1,outputs/pdfs_seoul_university/서울_대학__SYB9027__게임디자인스튜디오.pdf,ok
SYB9030,그린IT의이해,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2024,2,2026,1,28,4,1,outputs/pdfs_seoul_university/서울_대학__SYB9030__그린IT의이해.pdf,ok
SYB9031,문화기술과사회변동,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2024,2,2026,1,29,4,1,outputs/pdfs_seoul_university/서울_대학__SYB9031__문화기술과사회변동.pdf,ok
SYB9032,문화콘텐츠마케팅전략의수립과집행,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2024,2,2026,1,28,4,1,outputs/pdfs_seoul_university/서울_대학__SYB9032__문화콘텐츠마케팅전략의수립과집행.pdf,ok
SYB9033,웰니스와삶의질,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2020,2,2022,2,30,5,1,outputs/pdfs_seoul_university/서울_대학__SYB9033__웰니스와삶의질.pdf,ok
SYB9035,음식과세계문화,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2024,2,2026,1,24,4,1,outputs/pdfs_seoul_university/서울_대학__SYB9035__음식과세계문화.pdf,ok
SYB9036,글로벌시대의예술과가치,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2024,1,2026,1,32,5,1,outputs/pdfs_seoul_university/서울_대학__SYB9036__글로벌시대의예술과가치.pdf,ok
SYB9037,고객관계관리,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2018,1,2020,1,35,5,1,outputs/pdfs_seoul_university/서울_대학__SYB9037__고객관계관리.pdf,ok
SYB9042,지적법규의이해,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2019/2,2012,1,2013,1,6,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9042__지적법규의이해.pdf,ok
SYB9044,데이터베이스관리,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2019/2,2012,1,2014,1,12,3,1,outputs/pdfs_seoul_university/서울_대학__SYB9044__데이터베이스관리.pdf,ok
SYB9046,세법,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2019/2,2012,1,2015,1,6,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9046__세법.pdf,ok
SYB9048,영상디자인론,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2019/2,2012,1,2015,1,8,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9048__영상디자인론.pdf,ok
SYB9050,모션그래픽스,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2019/2,2012,1,2014,1,6,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9050__모션그래픽스.pdf,ok
SYB9052,노인요양산업개론,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2019/2,2012,1,2015,1,9,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9052__노인요양산업개론.pdf,ok
SYB9063,현대사회와미디어,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2027/2,2012,2,2021,1,10,2,1,outputs/pdfs_seoul_university/서울_대학__SYB9063__현대사회와미디어.pdf,ok
SYB9064,현대노인과여가,H0002256,서울 대학,대학(학부/서울),2012/1 ~ 2019/2,2012,2,2017,2,12,3,1,outputs/pdfs_seoul_university/서울_대학__SYB9064__현대노인과여가.pdf,ok
SYB9068,지속가능발전교육,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9068__지속가능발전교육.pdf,ok
SYB9069,정보보안개론1,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9069__정보보안개론1.pdf,ok
SYB9070,공학도를위한경영학원론,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,5,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9070__공학도를위한경영학원론.pdf,ok
SYB9071,21세기기업의인재상,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2027/2,2024,2,2026,1,13,4,1,outputs/pdfs_seoul_university/서울_대학__SYB9071__21세기기업의인재상.pdf,ok
SYB9072,영어교육론,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9072__영어교육론.pdf,ok
SYB9073,미술치료매체연구,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9073__미술치료매체연구.pdf,ok
SYB9074,일본어발음연습,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,2,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9074__일본어발음연습.pdf,ok
SYB9075,보건교육학,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9075__보건교육학.pdf,ok
SYB9076,e-비즈니스전략,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9076__e-비즈니스전략.pdf,ok
SYB9077,재무회계,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9077__재무회계.pdf,ok
SYB9078,노인케어기술론,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,5,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9078__노인케어기술론.pdf,ok
SYB9079,기초공간디자인,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,3,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9079__기초공간디자인.pdf,ok
SYB9080,디자인조사방법,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,4,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9080__디자인조사방법.pdf,ok
SYB9081,장애인복지론,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,1,2013,1,5,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9081__장애인복지론.pdf,ok
SYB9082,색채심리와현대생활,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2027/2,2024,2,2026,1,25,4,1,outputs/pdfs_seoul_university/서울_대학__SYB9082__색채심리와현대생활.pdf,ok
SYB9083,알기쉬운녹색경영과CSR,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,2,2013,2,2,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9083__알기쉬운녹색경영과CSR.pdf,ok
SYB9084,교수설계모형연습,H0002256,서울 대학,대학(학부/서울),2013/1 ~ 2019/2,2013,2,2013,2,5,1,1,outputs/pdfs_seoul_university/서울_대학__SYB9084__교수설계모형연습.pdf,ok
