campus_code,dept_code,dept_name,course_no,course_name,year,term,year_term_range,opening_dept,A+,A,B+,B,C+,C,D+,D,F,P,S,U,A+_count,A_count,B+_count,B_count,C+_count,C_count,D+_count,D_count,F_count,P_count,S_count,U_count,parse_status,pdf_path,error,total_count
H0002256,H0002983,정책학과,PPL1020,헌법학개론,2019,2,2016/1 ~ 2019/2,정책학과,24.86,20.23,32.95,10.98,8.67,2.31,,,,,,,43,35,57,19,15,4,,,,,,,ok,outputs/pdfs_full/정책학과__PPL1020__헌법학개론.pdf,,173
H0002256,H0002983,정책학과,PPL1021,헌법과기본권,2025,2,2020/1 ~ 2027/2,정책학과,35.4,6.21,32.3,7.45,16.15,1.24,,,,,1.24,,57,10,52,12,26,2,,,,,2,,ok,outputs/pdfs_full/정책학과__PPL1021__헌법과기본권.pdf,,161
H0002256,H0002983,정책학과,PPL2001,논증의해부,2018,1,2012/1 ~ 2018/2,정책학과,35.14,8.11,43.24,,13.51,,,,,,,,13,3,16,,5,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2001__논증의해부.pdf,,37
H0002256,H0002983,정책학과,PPL2005,경제원론,2025,2,2009/1 ~ 2027/2,정책학과,41.33,21.33,17.33,13.33,4.67,0.67,0.67,,,,0.67,,62,32,26,20,7,1,1,,,,1,,ok,outputs/pdfs_full/정책학과__PPL2005__경제원론.pdf,,150
H0002256,H0002983,정책학과,PPL2006,과학기술철학특강,2018,1,2012/1 ~ 2018/2,정책학과,41.94,,38.71,3.23,16.13,,,,,,,,13,,12,1,5,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2006__과학기술철학특강.pdf,,31
H0002256,H0002983,정책학과,PPL2007,동양의지혜,2015,1,2010/1 ~ 2016/2,정책학과,19.57,19.57,21.74,17.39,21.74,,,,,,,,9,9,10,8,10,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2007__동양의지혜.pdf,,46
H0002256,H0002983,정책학과,PPL2008,문학과사회,2018,1,2012/1 ~ 2018/2,정책학과,42.86,,42.86,,14.29,,,,,,,,6,,6,,2,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2008__문학과사회.pdf,,14
H0002256,H0002983,정책학과,PPL2010,현대정치학이론,2025,2,2010/1 ~ 2029/2,정책학과,93.1,3.45,3.45,,,,,,,,,,27,1,1,,,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2010__현대정치학이론.pdf,,29
H0002256,H0002983,정책학과,PPL2011,행정학개론,2026,1,2010/1 ~ 2027/2,정책학과,22.3,15.54,29.73,11.49,12.16,2.7,4.73,,,0.68,0.68,,33,23,44,17,18,4,7,,,1,1,,ok,outputs/pdfs_full/정책학과__PPL2011__행정학개론.pdf,,148
H0002256,H0002983,정책학과,PPL2012,설득적글쓰기,2017,2,2011/1 ~ 2017/2,정책학과,30,10,33.33,6.67,20,,,,,,,,9,3,10,2,6,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2012__설득적글쓰기.pdf,,30
H0002256,H0002983,정책학과,PPL2013,현대사상의주요흐름,2026,1,2011/1 ~ 2029/2,정책학과,35.48,,32.26,,16.13,,,,,,16.13,,11,,10,,5,,,,,,5,,ok,outputs/pdfs_full/정책학과__PPL2013__현대사상의주요흐름.pdf,,31
H0002256,H0002983,정책학과,PPL2016,통계와자료해석,2016,1,2010/1 ~ 2016/2,정책학과,16.67,23.61,20.83,19.44,9.72,9.72,,,,,,,12,17,15,14,7,7,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2016__통계와자료해석.pdf,,72
H0002256,H0002983,정책학과,PPL2017,정치사상사,2013,2,2010/1 ~ 2016/2,정책학과,23.28,42.24,27.59,2.59,3.45,0.86,,,,,,,27,49,32,3,4,1,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2017__정치사상사.pdf,,116
H0002256,H0002983,정책학과,PPL2018,조사방법론,2026,1,2010/1 ~ 2028/2,정책학과,71.23,11.64,6.16,2.05,2.74,0.68,3.42,2.05,,,,,104,17,9,3,4,1,5,3,,,,,ok,outputs/pdfs_full/정책학과__PPL2018__조사방법론.pdf,,146
H0002256,H0002983,정책학과,PPL2019,행정법학1,2026,1,2014/1 ~ 2028/2,정책학과,33.33,6.17,25.93,11.11,19.75,,1.23,,,,2.47,,27,5,21,9,16,,1,,,,2,,ok,outputs/pdfs_full/정책학과__PPL2019__행정법학1.pdf,,81
H0002256,H0002983,정책학과,PPL2020,토론영어,2016,1,2014/1 ~ 2016/2,정책학과,77.78,22.22,,,,,,,,,,,21,6,,,,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2020__토론영어.pdf,,27
H0002256,H0002983,정책학과,PPL2021,한국사이해,2016,1,2014/1 ~ 2016/2,정책학과,31.48,7.41,31.48,5.56,22.22,1.85,,,,,,,17,4,17,3,12,1,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2021__한국사이해.pdf,,54
H0002256,H0002983,정책학과,PPL2022,민사법2,2026,1,2014/1 ~ 2029/2,정책학과,19.18,17.81,23.29,12.33,17.81,1.37,,,,2.74,5.48,,14,13,17,9,13,1,,,,2,4,,ok,outputs/pdfs_full/정책학과__PPL2022__민사법2.pdf,,73
H0002256,H0002983,정책학과,PPL2023,재무행정,2016,1,2014/1 ~ 2016/2,정책학과,26.15,13.85,27.69,10.77,21.54,,,,,,,,17,9,18,7,14,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2023__재무행정.pdf,,65
H0002256,H0002983,정책학과,PPL2024,행정법학2,2025,2,2014/1 ~ 2028/2,정책학과,27.5,27.5,20,12.5,11.25,,,,,,1.25,,22,22,16,10,9,,,,,,1,,ok,outputs/pdfs_full/정책학과__PPL2024__행정법학2.pdf,,80
H0002256,H0002983,정책학과,PPL2025,형사법1,2016,2,2014/1 ~ 2016/2,정책학과,40.7,1.16,40.7,,17.44,,,,,,,,35,1,35,,15,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2025__형사법1.pdf,,86
H0002256,H0002983,정책학과,PPL2026,인사및조직행정,2016,2,2014/1 ~ 2016/2,정책학과,26.32,14.04,28.07,14.04,15.79,1.75,,,,,,,15,8,16,8,9,1,,,,,,,ok,outputs/pdfs_full/정책학과__PPL2026__인사및조직행정.pdf,,57
H0002256,H0002983,정책학과,PPL2027,형법학1,2025,2,2017/1 ~ 2028/2,정책학과,33.33,1.28,44.87,,15.38,2.56,,,,,2.56,,26,1,35,,12,2,,,,,2,,ok,outputs/pdfs_full/정책학과__PPL2027__형법학1.pdf,,78
H0002256,H0002983,정책학과,PPL3002,미시경제학,2016,1,2010/1 ~ 2016/2,정책학과,47.37,21.05,25,,6.58,,,,,,,,36,16,19,,5,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL3002__미시경제학.pdf,,76
H0002256,H0002983,정책학과,PPL3009,추리의기법,2026,1,2010/1 ~ 2028/2,정책학과,32.91,5.06,39.24,,15.19,,,,,,7.59,,26,4,31,,12,,,,,,6,,ok,outputs/pdfs_full/정책학과__PPL3009__추리의기법.pdf,,79
H0002256,H0002983,정책학과,PPL3012,거시경제학,2016,2,2010/1 ~ 2016/2,정책학과,26.42,15.09,35.85,7.55,7.55,3.77,3.77,,,,,,14,8,19,4,4,2,2,,,,,,ok,outputs/pdfs_full/정책학과__PPL3012__거시경제학.pdf,,53
H0002256,H0002983,정책학과,PPL3013,도시및지방행정론,2017,2,2011/1 ~ 2017/2,정책학과,31.03,6.9,44.83,,17.24,,,,,,,,9,2,13,,5,,,,,,,,ok,outputs/pdfs_full/정책학과__PPL3013__도시및지방행정론.pdf,,29
